Provider Number,Provider Name,Program Number,Program Name,Program County,Program Category,Program Service Type,Program Status,Zip Code of Residence,Total Admissions
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10310,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10314,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11001,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11101,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11102,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11103,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11203,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11211,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11222,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11228,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11233,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11235,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11237,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11249,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11356,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11372,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11378,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11385,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11426,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11434,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11693,R
83040,Beth Israel Medical Center,53134,Clinic 2C OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11951,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10001,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10003,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10016,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10025,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10029,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10035,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10453,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10454,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10457,R
83040,Beth Israel Medical Center,53135,Harlem No. 6/7 OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10468,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10001,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10002,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10003,7
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10009,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10013,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10014,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10016,26
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10019,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10022,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10024,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10025,6
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10026,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10029,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10031,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10032,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10035,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10036,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10038,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10301,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10304,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10452,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10454,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10455,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10462,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10467,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10475,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10930,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11101,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11102,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11104,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11105,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11106,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11203,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11205,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11206,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11207,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11208,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11211,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11216,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11218,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11219,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11220,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11221,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11222,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11223,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11224,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11230,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11235,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11236,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11237,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11358,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11365,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11385,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11419,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11430,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11580,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11691,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11692,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11710,R
85120,Bellevue Hospital Center (HHC),422,Bellevue Hospital Center OTP,New York,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11741,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10016,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10025,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10029,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10031,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10033,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10035,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10451,6
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10452,18
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10453,7
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10454,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10455,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,41
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10457,6
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10458,6
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10459,10
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10460,6
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10461,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10462,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10463,27
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10465,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10466,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10467,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10468,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10469,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10472,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10473,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10514,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10701,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11102,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11205,R
85190,BronxCare Health System,309,BronxCare OTP,Bronx,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11435,R
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10301,22
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10302,10
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10303,9
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10304,18
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10305,20
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10306,27
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10307,10
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10308,15
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10309,19
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10310,7
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10312,29
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10314,31
85200,Staten Island University Hospital,304,Staten Island University Hosp. OTP,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11235,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10301,7
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10303,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10304,6
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10305,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10306,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10309,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10310,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10314,R
85200,Staten Island University Hospital,944,Staten Island University Hosp. OTP 1,Richmond,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10456,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10305,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10312,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10314,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10469,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11203,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11204,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11208,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11210,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11212,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11214,8
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11215,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11218,16
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11219,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11223,7
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11224,13
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11225,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11226,15
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11228,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11229,7
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11230,8
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11232,R
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11234,7
85200,Staten Island University Hospital,7148,Staten Island University Hosp. OTP 2,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11235,17
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10003,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,10304,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11204,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11207,9
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11208,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11212,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11221,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11224,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11226,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11229,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11233,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11234,6
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11235,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11236,23
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11239,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11365,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11379,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11385,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11414,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11420,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11570,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11691,R
85200,Staten Island University Hospital,7150,Staten Island University Hosp. OTP 3,Kings,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11693,R
85210,Long Island Jewish Medical Center,307,Long Island Jewish Medical Center OTP,Queens,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11001,R
85210,Long Island Jewish Medical Center,307,Long Island Jewish Medical Center OTP,Queens,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11003,R
85210,Long Island Jewish Medical Center,307,Long Island Jewish Medical Center OTP,Queens,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11010,R
85210,Long Island Jewish Medical Center,307,Long Island Jewish Medical Center OTP,Queens,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11021,R
85210,Long Island Jewish Medical Center,307,Long Island Jewish Medical Center OTP,Queens,Opioid Treatment Program,Opioid Outpatient Treatment,Operational,11030,R
